SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0024868,USES,C1516801
C0024868,USES,C5205784
C0024868,USES,C0043301
C0024868,USES,C0079318
C0024870,USES,C0430425
C0024875,PREVENTS,C1457887
C0024875,TREATS,C0021289
C0024875,TREATS,C0234379
C0024875,TREATS,C0870668
C0407333,TREATS,C1457887
C0024875,USES,C0028908
C0024880,INTERACTS_WITH,C0007634
C0024880,PRODUCES,C0005612
C0024880,PRODUCES,C0021758
C0024880,PRODUCES,C0079189
C0024880,PRODUCES,C0147080
C0024881,PREVENTS,C0006142
C0024881,TREATS,C0006142
C0024881,TREATS,C0006826
C0024881,TREATS,C0007097
C0031001,TREATS,C0007124
C0024881,TREATS,C0042998
C0024881,TREATS,C0027651
C0024881,TREATS,C0030705
C0404136,TREATS,C0043210
C0024881,TREATS,C0678222
C0024881,TREATS,C0853879
C0024881,TREATS,C0149978
C0024881,USES,C0021102
C0024883,TREATS,C0006142
C0024883,TREATS,C0259931
C0024883,TREATS,C0043210
C0024884,TREATS,C0006142
C0024884,TREATS,C0006826
C0024884,TREATS,C0030705
C0024884,TREATS,C0037179
C0024885,TREATS,C0006142
C0024885,TREATS,C1292769
C0024885,TREATS,C0019204
C0024885,TREATS,C0027651
C0024885,TREATS,C0858354
C0024885,TREATS,C0043210
C0024885,TREATS,C0158328
C0024886,TREATS,C0006142
C0024886,TREATS,C0030705
C0024886,TREATS,C0086409
C0024887,TREATS,C0006142
C0024887,TREATS,C0030705
C0024924,COEXISTS_WITH,C0439824
C0024977,TREATS,C0264589
C0024977,TREATS,C0276688
C0025010,TREATS,C4048294
C0025023,TREATS,C0002831
C0025023,TREATS,C0003950
C1095911,TREATS,C0013502
C0025023,TREATS,C0221032
C0025023,TREATS,C0008139
C0025023,TREATS,C0030705
C0771174,TREATS,C0040954
C0025023,TREATS,C0086227
C0025029,INHIBITS,C0055461
C0025029,INHIBITS,C0034830
C0025029,INTERACTS_WITH,C0028040
C0025029,TREATS,C0020538
C0025029,TREATS,C0020540
C0025029,TREATS,C0034693
C0025029,TREATS,C0040517
C0025033,TREATS,C1527390
C0025033,TREATS,C0023434
C0025033,TREATS,C0023473
C1657077,TREATS,C0024305
C5418449,TREATS,C0026809
C0025033,TREATS,C0026948
C0025033,TREATS,C0027627
C0025033,TREATS,C0030705
C0025033,TREATS,C0032463
C0027235,TREATS,C0034693
C0887411,TREATS,C0079773
C0025033,TREATS,C0080032
C0025033,TREATS,C0026691
C0025039,TREATS,C0003972
C0025039,TREATS,C0349410
C0025039,TREATS,C0042963
C0025041,TREATS,C0013390
C0025041,TREATS,C0023882
C0887323,TREATS,C0021368
C1313616,TREATS,C0029408
C0025041,TREATS,C0949690
C0025042,TREATS,C0003873
C5419859,TREATS,C0013390
C0025042,TREATS,C2936290
C0025042,TREATS,C0029408
C0025042,TREATS,C0600142
C0025051,TREATS,C0003469
C0011394,TREATS,C0002940
C0025080,TREATS,C0007766
C0025080,TREATS,C0008059
C0025080,TREATS,C3850141
C0184301,TREATS,C0018801
C1260869,TREATS,C0027361
C0001514,TREATS,C0030705
C0025080,USES,C0013812
C0025080,USES,C0013850
C0025080,USES,C0021102
C0025080,USES,C0021461
C0025080,USES,C0030351
C0025080,USES,C1709016
C0025080,USES,C0178951
C0025080,USES,C0182025
C0025080,USES,C1322646
C0025080,USES,C0336537
C0180748,USES,C0309989
C0016533,USES,C0336791
C0025080,USES,C0687640
C0025080,USES,C0750164
C0025080,USES,C0039717
C0025080,USES,C4076036
C0025086,USES,C0679560
C0040395,USES,C0005971
C0025086,USES,C0007597
C0025086,USES,C0009924
C0025086,USES,C0013879
C0025086,USES,C1512629
C0005893,USES,C0016911
C0025086,USES,C1170958
C0844266,USES,C0021044
C0025086,USES,C0021730
C0025086,USES,C0021968
C0025086,USES,C0038780
C0025086,USES,C0725449
C0025086,USES,C0206755
C0025086,USES,C0026019
C0025086,USES,C0812425
C0025086,USES,C0026022
C1293900,USES,C0026024
C0025086,USES,C0026040
C0025086,USES,C0600596
C0025086,USES,C0033727
C0025086,USES,C0034595
C0025086,USES,C0031516
C0025086,USES,C0037812
C0016356,USES,C0037813
C0025086,USES,C0964361
C0025086,USES,C0012256
C0079835,USES,C0039738
C0025086,USES,C0040661
C1956110,USES,C0043047
C1136216,USES,C0045724
C0026995,USES,C0047506
C0025086,USES,C1611701
C3472245,USES,C0079837
C0025086,USES,C1509231
C0025086,USES,C5202816
C0025086,USES,C0162788
C0025086,USES,C0016107
C0025086,USES,C0175723
C0025086,USES,C0593428
C0025086,USES,C0179536
C0860888,USES,C0179547
C1510991,USES,C0180153
C0025086,USES,C0182339
C0184980,USES,C0180860
C0025086,USES,C0180979
C0025086,USES,C0181839
C0025086,USES,C0184370
C0043299,USES,C0181904
C0025086,USES,C0182281
C0025086,USES,C0182400
C0025086,USES,C0183115
C0025086,USES,C0183210
C0034108,USES,C0200760
C0025086,USES,C0200765
C1262059,USES,C0242841
C0025086,USES,C0430420
C0025086,USES,C0242849
C0203108,USES,C0242940
C0025086,USES,C0262878
C0025086,USES,C0262880
C0025086,USES,C0282611
C0025086,USES,C0309093
C0025086,USES,C0344441
C0003885,USES,C0392223
C1384593,USES,C0392288
C0025086,USES,C0430054
C0796451,USES,C0430389
C0025086,USES,C0441073
C0025086,USES,C0444330
C0025086,USES,C0444701
C0025086,USES,C0993596
C0025086,USES,C0454169
C0025086,USES,C0491970
C0024671,USES,C0597262
C0025086,USES,C0597705
C0024290,USES,C0645690
C0451306,USES,C0678118
C0025086,USES,C0687603
C0025086,USES,C0699680
C0374190,USES,C0810473
C0844266,USES,C0872172
C0025086,USES,C0179800
C0025086,USES,C1139855
C0025086,USES,C3847810
C0199747,USES,C1441526
C0025086,USES,C1441616
C0025086,USES,C1455741
C0025086,USES,C1511327
C1306645,USES,C1522485
C0025106,TREATS,C0206193
C0025147,TREATS,C0002453
C0007557,TREATS,C0007134
C0025147,TREATS,C0014170
C2934701,TREATS,C0014173
C0025147,TREATS,C0014175
C0025147,TREATS,C0031090
C0025147,TREATS,C0002171
C0025147,TREATS,C0042134
C0025147,TREATS,C0153685
C0025147,TREATS,C0003615
C0025147,TREATS,C0232940
C0019453,TREATS,C0476089
C0025147,TREATS,C0600142
C0025147,TREATS,C1458155
C0025147,TREATS,C3203358
C0025152,TREATS,C0013390
C0025152,TREATS,C0015967
C0025152,TREATS,C0025323
C0025152,TREATS,C0030193
C0025152,TREATS,C0033046
C0025153,PREVENTS,C0024530
C0008287,TREATS,C0008059
C0025153,TREATS,C0024530
C0025153,TREATS,C0024535
C0025153,TREATS,C0694539
C0025153,TREATS,C0034719
C0025153,TREATS,C0175989
C0025175,TREATS,C0151449
C0025175,TREATS,C0006625
C0025175,TREATS,C1334274
C0025175,TREATS,C1458155
C0025179,TREATS,C0023283
C0025179,TREATS,C0006181
C0064636,TREATS,C0162526
C0025186,COEXISTS_WITH,C0026255
C0025186,COEXISTS_WITH,C0037864
C0015283,COEXISTS_WITH,C1155830
C0025201,PRODUCES,C0025196
C0025202,COEXISTS_WITH,C0006826
C0025202,COEXISTS_WITH,C0027627
C0854176,COEXISTS_WITH,C0027651
C0025202,COEXISTS_WITH,C0027960
C0025217,TREATS,C0034734
C0025219,ASSOCIATED_WITH,C0002395
C0025219,ASSOCIATED_WITH,C0006826
C0206461,ASSOCIATED_WITH,C0012634
C2726929,ASSOCIATED_WITH,C0242606
C0025219,ASSOCIATED_WITH,C0524851
C0025219,AUGMENTS,C1155281
C1165353,AUGMENTS,C0037313
C0025219,AUGMENTS,C0162638
C0025219,DISRUPTS,C0026649
C0025219,DISRUPTS,C0023775
C0700582,DISRUPTS,C0031715
C0008273,DISRUPTS,C0162638
C0770900,DISRUPTS,C0242606
C0025219,DISRUPTS,C0004391
C0025219,INHIBITS,C0000379
C0772125,INHIBITS,C0028128
C0025219,INHIBITS,C0061078
C0025219,INTERACTS_WITH,C0003402
C5227595,INTERACTS_WITH,C0036751
C0025219,INTERACTS_WITH,C0065911
C0025219,PREVENTS,C0011206
C5226639,PREVENTS,C0021368
C0025219,PREVENTS,C0035126
C0025219,PREVENTS,C0175677
C0025219,PREVENTS,C0242606
C0025219,PREVENTS,C0041755
C1579389,STIMULATES,C0003402
C0700475,TREATS,C0001675
C0025219,TREATS,C0001792
C0025219,TREATS,C0002395
C0024002,TREATS,C0008059
C0025219,TREATS,C0009932
C0010137,TREATS,C0012634
C0025219,TREATS,C0042947
C0025219,TREATS,C0018561
C0025219,TREATS,C0599987
C0025219,TREATS,C0087178
C0025219,TREATS,C0021368
C0025219,TREATS,C0021603
C0025219,TREATS,C0025914
C0025219,TREATS,C0025266
C0025219,TREATS,C0026809
C0025219,TREATS,C0027361
C0025219,TREATS,C0028715
C0163657,TREATS,C0030705
C0025219,TREATS,C0034693
C0025219,TREATS,C0033147
C0025219,TREATS,C0036945
C0025219,TREATS,C0033700
C0025219,TREATS,C0038435
C0733398,TREATS,C0043210
C0025219,TREATS,C0525047
C0002404,TREATS,C0205653
C0054721,TREATS,C0231311
C0025219,TREATS,C0237401
C0025219,TREATS,C0242606
C0025219,TREATS,C0600688
C0025219,TREATS,C0699762
C0025219,TREATS,C0851578
C0025219,TREATS,C0917801
C0700478,TREATS,C1457887
C0025234,STIMULATES,C0314604
C1366561|941,ASSOCIATED_WITH,C0026764
C0206128,TREATS,C0025202
C0025241,TREATS,C0017636
C0025241,TREATS,C0035950
C0025241,TREATS,C0023480
C0025241,TREATS,C0030705
C0025241,TREATS,C0023439
C0006938,TREATS,C0035412
C0025241,TREATS,C0268381
C0025241,TREATS,C0919267
C0017789,TREATS,C1140680
C5421138,TREATS,C1458155
C0729236,INHIBITS,C0052536
C0025242,INHIBITS,C0079883
C0025242,INHIBITS,C0080093
C0025242,INHIBITS,C4734566
C0971637,TREATS,C0002395
C0025242,TREATS,C0025921
C0025242,TREATS,C0870602
C0025242,TREATS,C0034693
C0025242,TREATS,C5394393
C0025242,TREATS,C0497327
C0003410,ASSOCIATED_WITH,C0001511
C0025248,INTERACTS_WITH,C0221284
C0025250,ASSOCIATED_WITH,C0002395
C0025251,PRODUCES,C0162772
C0025252,ASSOCIATED_WITH,C0002949
C0025252,ASSOCIATED_WITH,C0012634
C0025252,INTERACTS_WITH,C0007634
C0008455|10058,INTERACTS_WITH,C0013227
C0025252,INTERACTS_WITH,C0066772
C0025252,INTERACTS_WITH,C0015524
C0025266,USES,C0008902
C0025266,USES,C0009653
C0025266,USES,C0026341
C0025266,USES,C0332326
C0025266,USES,C1292734
C0025270,TREATS,C0024748
C0025286,COEXISTS_WITH,C0238122
C0025289,COEXISTS_WITH,C0085393
C0025309,COEXISTS_WITH,C0085393
C0025320,ASSOCIATED_WITH,C5203810
C0025326,AUGMENTS,C0029965
C0025326,TREATS,C0030705
C0025326,TREATS,C0043210
C0439826,COEXISTS_WITH,C0025344
C0025329,COEXISTS_WITH,C0032961
C0025344,COEXISTS_WITH,C0032961
C0025355,TREATS,C0008100
C0025355,TREATS,C0021270
C0376636,TREATS,C0008059
C0025355,TREATS,C1709854
C0025355,TREATS,C0030705
C0025355,TREATS,C0087178
C0025355,TREATS,C0027362
C0025355,TREATS,C1706077
C0025362,COEXISTS_WITH,C0238806
C0025362,COEXISTS_WITH,C0013080
C0025362,COEXISTS_WITH,C0022354
C0025368,TREATS,C0231239
C0025368,TREATS,C0085077
C0025376,TREATS,C0030193
C0025376,TREATS,C0600142
C0025376,TREATS,C0030705
C0025376,TREATS,C0034693
C0025376,TREATS,C0036973
C0025376,TREATS,C0278140
C0025376,TREATS,C0344307
C0064906,TREATS,C0474368
C0025380,TREATS,C0020649
C1880207,TREATS,C0014544
C0025381,TREATS,C0014547
C0015042,TREATS,C0014549
C0025381,TREATS,C0014556
C0025381,TREATS,C0205721
C0025381,TREATS,C0040517
C0025381,TREATS,C2711653
C0025382,TREATS,C0003467
C0025382,TREATS,C0014544
C0025382,TREATS,C0014549
C0025382,TREATS,C0014553
C0073214,TREATS,C0233485
C0025382,TREATS,C0233494
C0025384,TREATS,C0458960
C0025386,TREATS,C2063866
C0025386,TREATS,C0003537
C0025386,TREATS,C0018681
C0025386,TREATS,C0030193
C0886549,TREATS,C0026838
C0025270,TREATS,C0037763
C0025387,TREATS,C0278139
C0025405,TREATS,C0010691
C0025417,TREATS,C0026809
C0025417,TREATS,C0018557
C0025417,TREATS,C0034700
C0303611,COEXISTS_WITH,C0011324
C0025424,COEXISTS_WITH,C0043047
C0025424,COEXISTS_WITH,C1550678
C0025497,TREATS,C0001973
C0025497,TREATS,C0033975
C0025497,TREATS,C0036341
C0025506,TREATS,C0014175
C2917392,TREATS,C0025323
C0025506,TREATS,C0271578
C0751731,ASSOCIATED_WITH,C2985398
C0025517,COEXISTS_WITH,C0018024
C0023052,COEXISTS_WITH,C0012634
C0025517,COEXISTS_WITH,C1456822
C0024759,COEXISTS_WITH,C0032460
C0348898,COEXISTS_WITH,C0400966
C0025519,ASSOCIATED_WITH,C0002395
C0597252,ASSOCIATED_WITH,C0011847
C0025519,ASSOCIATED_WITH,C0011860
C0025519,ASSOCIATED_WITH,C0012634
C0025519,ASSOCIATED_WITH,C0028754
C0015914,COEXISTS_WITH,C0001811
C0025519,COEXISTS_WITH,C0030847
C0950151,COEXISTS_WITH,C0018270
C0025519,COEXISTS_WITH,C0032961
C0025519,PRODUCES,C0023705
C0025543,ASSOCIATED_WITH,C0006826
C0025543,COEXISTS_WITH,C0042479
C0025545,ASSOCIATED_WITH,C0220597
C0025545,AUGMENTS,C0023884
C0025545,COEXISTS_WITH,C0043481
C0025545,INTERACTS_WITH,C0006632
C0025545,INTERACTS_WITH,C0025552
C0025545,INTERACTS_WITH,C0043481
C0025552,ASSOCIATED_WITH,C0002395
C0025552,ASSOCIATED_WITH,C0012634
C3536832,ASSOCIATED_WITH,C0600688
C0025552,AUGMENTS,C0016315
C0036085,COEXISTS_WITH,C0002154
C0699612,COEXISTS_WITH,C0013832
C0025552,COEXISTS_WITH,C0303029
C0025552,COEXISTS_WITH,C3712232
C0025552,COEXISTS_WITH,C0043047
C0025552,COEXISTS_WITH,C0207214
C0025552,DISRUPTS,C0018270
C0038720,INHIBITS,C0030054
C0025552,INTERACTS_WITH,C0012854
C0025552,INTERACTS_WITH,C0347988
C0025552,INTERACTS_WITH,C0025545
C0025552,INTERACTS_WITH,C0033684
C3252337,INTERACTS_WITH,C0043047
C0025552,INTERACTS_WITH,C0001128
C0025552,INTERACTS_WITH,C0292957
C0025552,STIMULATES,C0682972
C0025552,STIMULATES,C0025545
C0025552,STIMULATES,C0162772
C0025556,COEXISTS_WITH,C0768119
C0025564,COEXISTS_WITH,C0002788
C0025564,COEXISTS_WITH,C1154413
C0025573,TREATS,C0004096
C0074393,TREATS,C0006266
C0025573,TREATS,C0042580
C0025573,TREATS,C0034067
C0025575,TREATS,C0020649
C0025575,TREATS,C0036974
C0025576,TREATS,C0424575
C0025576,TREATS,C0028778
C0025598,AUGMENTS,C0004391
C0025598,AUGMENTS,C0031715
C0025598,AUGMENTS,C0162580
C0025598,COEXISTS_WITH,C1318700
C0025598,DISRUPTS,C0017715
C0025598,DISRUPTS,C0018270
C0682958,DISRUPTS,C0031715
C0025598,DISRUPTS,C0162638
C0905462,DISRUPTS,C0596290
C0025598,DISRUPTS,C0598934
C0025598,INHIBITS,C0028959
C0025598,INHIBITS,C0017725
C0025598,INTERACTS_WITH,C0023324
C0025598,INTERACTS_WITH,C0013227
C0025598,INTERACTS_WITH,C0006700
C0025598,INTERACTS_WITH,C0021641
C0145334,PREVENTS,C0006826
C0025598,PREVENTS,C0011847
C0003290,PREVENTS,C0011860
C0025598,PREVENTS,C0021655
C0025598,STIMULATES,C0033640
C0002482,STIMULATES,C0061355
C0025598,STIMULATES,C0207262
C0246689,STIMULATES,C3890397|5562|5563|5564
C0025598,TREATS,C0311262
C0025598,TREATS,C0001675
C0282563,TREATS,C0006142
C0025598,TREATS,C0006826
C0025598,TREATS,C0007103
C0025598,TREATS,C0008059
C0073081,TREATS,C0011847
C0049865,TREATS,C0011849
C0008395,TREATS,C0011854
C0062565,TREATS,C0011860
C0025598,TREATS,C0012634
C4079805,TREATS,C0018801
C0025598,TREATS,C0020114
C0059747,TREATS,C0020456
C0600162,TREATS,C0021368
C0025598,TREATS,C0021655
C0025598,TREATS,C0026809
C0025598,TREATS,C0034961
C0025598,TREATS,C0086692
C0039899,TREATS,C0028754
C0025598,TREATS,C0030705
C0025598,TREATS,C0009663
C0025598,TREATS,C0033011
C0025598,TREATS,C0034693
C0025598,TREATS,C0043094
C0040983,TREATS,C0043210
C0025598,TREATS,C0085207
C0025598,TREATS,C0027362
C0025598,TREATS,C0699790
C0043479,TREATS,C0237401
C2974540,TREATS,C0241863
C0025598,TREATS,C0242606
C0025598,TREATS,C0400966
C0025598,TREATS,C0497406
C0050560,TREATS,C0599755
C0025598,TREATS,C0679646
C0025598,TREATS,C0010037
C0009574,TREATS,C0948265
C0025598,TREATS,C0680681
C0025598,TREATS,C1320655
C0025598,TREATS,C1457887
C0025598,TREATS,C5203670
C0025603,TREATS,C0152516
C3848586,TREATS,C0012984
C0025605,TREATS,C0085762
C0700492,TREATS,C0027412
C0025605,TREATS,C0027609
C0025605,TREATS,C0029103
C0071844,TREATS,C0029104
C0025605,TREATS,C0030193
C0025605,TREATS,C0033775
C0025605,TREATS,C0337680
C0025605,TREATS,C0034693
C0025872,TREATS,C0085281
C0025605,TREATS,C0150055
C0025605,TREATS,C0278140
C0025605,TREATS,C0023968
C0025605,TREATS,C0596240
C0025605,TREATS,C4304779
C0025605,TREATS,C4324621
C0025607,TREATS,C0524662
C0770927,INHIBITS,C0013030
C0025611,STIMULATES,C0068700
C0025611,TREATS,C0020114
C0025611,TREATS,C0026809
C0025611,TREATS,C0027404
C0175158,TREATS,C0028754
C0025611,TREATS,C0034693
C0025611,TREATS,C0178417
C0025617,COEXISTS_WITH,C0043047
C0025617,INTERACTS_WITH,C0001963
C0069717,TREATS,C0005416
C2756584,TREATS,C0017152
C0025624,TREATS,C0038362
C0025624,TREATS,C0030305
C0287041,TREATS,C0030920
C0025624,TREATS,C0038358
C0025624,TREATS,C0042024
C0025625,TREATS,C0343386
C0873024,TREATS,C0027424
C0025625,TREATS,C0004604
C0025625,TREATS,C0035457
C0025625,TREATS,C0035460
C0025625,TREATS,C0151827
C2719626,TREATS,C0042109
C0025625,TREATS,C0343065
C0025625,TREATS,C1260880
C0025625,TREATS,C2607914
C0025627,TREATS,C0232607
C0025629,TREATS,C0014544
C0025629,TREATS,C0014549
C0025629,TREATS,C0600097
C1872109,TREATS,C0017605
C0003292,TREATS,C0017612
C0030073,TREATS,C0149893
C0025638,INTERACTS_WITH,C0001271
C0025638,TREATS,C0004659
C0012030,TREATS,C0010692
C0528023,TREATS,C0014836
C0025638,TREATS,C0038160
C0071149,TREATS,C0042029
C0025643,TREATS,C0149948
C0025643,TREATS,C0012813
C0025643,TREATS,C0580794
C0025643,TREATS,C0152101
C0700474,TREATS,C0684256
C0025643,TREATS,C1318973
C0025644,TREATS,C0007450
C2983911,TREATS,C0018021
C0034415,TREATS,C0018213
C0025644,TREATS,C1557335
C4518884,TREATS,C0030705
C0770891,TREATS,C0034693
C2987007,TREATS,C0040127
C0040975,COEXISTS_WITH,C0033684
C0025646,DISRUPTS,C1819464
C0025646,INTERACTS_WITH,C0002520
C0045212,STIMULATES,C0025831
C0025646,TREATS,C0525033
C0025646,TREATS,C0026809
C0025646,TREATS,C0870668
C0753318,TREATS,C0034693
C0025647,INTERACTS_WITH,C0036002
C0025649,INHIBITS,C0017801
C0039832,TREATS,C0026821
C0025659,TREATS,C0042963
C0025659,TREATS,C0026838
C0025659,TREATS,C0027121
C5418250,TREATS,C0030193
C0025659,TREATS,C0457950
C0605028,TREATS,C0039614
C0025677,ASSOCIATED_WITH,C0003873
C0025677,AUGMENTS,C0021853
C0025677,AUGMENTS,C0028633
C0022092,COEXISTS_WITH,C0013227
C0120446,DISRUPTS,C0018270
C0025677,INHIBITS,C0080113|5925
C0772244,INHIBITS,C0041368
C0770959,INTERACTS_WITH,C0013227
C0025677,INTERACTS_WITH,C0016360
C0614088,INTERACTS_WITH,C0039667|1719
C0025677,PREVENTS,C0018133
C0025677,TREATS,C0682053
C0025677,TREATS,C0154639
C0128513,TREATS,C0003872
C0025677,TREATS,C0043194
C0025677,TREATS,C0041956
C0032911,TREATS,C0004364
C0025677,TREATS,C0206647
C0025677,TREATS,C0006413
C0025677,TREATS,C0006826
C0025677,TREATS,C0007137
C0013090,TREATS,C0007138
C3496793,TREATS,C0008059
C0025677,TREATS,C0008497
C0025677,TREATS,C0009324
C0025677,TREATS,C0009566
C0982211,TREATS,C0010346
C0025677,TREATS,C0011615
C0025677,TREATS,C0012634
C0034239,TREATS,C0014859
C0025677,TREATS,C0020217
C0025677,TREATS,C0042109
C0025677,TREATS,C0023418
C0025677,TREATS,C0023449
C0025677,TREATS,C0023452
C0025677,TREATS,C0024121
C0025677,TREATS,C0024141
C0025677,TREATS,C0024299
C0025677,TREATS,C0032580
C0025677,TREATS,C0026809
C0700445,TREATS,C0026948
C0025677,TREATS,C0027651
C0025677,TREATS,C0029463
C0025677,TREATS,C0030705
C0025677,TREATS,C0032987
C0025677,TREATS,C0032994
C0025677,TREATS,C0033860
C1692318,TREATS,C0034693
C0025677,TREATS,C0035435
C0025677,TREATS,C0268108
C0025677,TREATS,C0038013
C0025677,TREATS,C0038356
C0025677,TREATS,C0017185
C0025677,TREATS,C2237660
C0066700,TREATS,C0043210
C0025677,TREATS,C0242379
C0025677,TREATS,C0269285
C0011782,TREATS,C0278996
C0025677,TREATS,C0280803
C0078792,TREATS,C0553662
C0282330,TREATS,C0585442
C0025677,TREATS,C0599755
C0025677,TREATS,C0549421
C0060179,TREATS,C0877373
C0025677,TREATS,C0879626
C0040779,TREATS,C1135868
C0025677,TREATS,C0683971
C0025677,TREATS,C0520777
C4726574,TREATS,C1457887
C0015021,TREATS,C1458155
C0025677,TREATS,C3163805
C0025677,TREATS,C2267227
C0025678,TREATS,C0003469
C0025678,TREATS,C0563664
C0770325,TREATS,C0030193
C0025678,TREATS,C0033975
C0025678,TREATS,C0260653
C0025681,TREATS,C1821973
C0025681,TREATS,C0030590
C0025681,TREATS,C0034693
C0025684,TREATS,C0206695
C0025684,TREATS,C4304779
C0025684,TREATS,C0033860
C0531104,TREATS,C0042900
C0025684,TREATS,C0079773
C0025696,TREATS,C0013604
C0025696,TREATS,C0027498
C0025696,TREATS,C0037928
C0025696,TREATS,C0521648
C0025696,TREATS,C0029443
C0025696,TREATS,C0027726
C0025696,TREATS,C0035078
C0025729,TREATS,C0009806
C0025729,TREATS,C0027796
C0025741,TREATS,C0031046
C0025741,TREATS,C0030705
C0025741,TREATS,C0857121
C0025746,COEXISTS_WITH,C0104238
C0025746,INHIBITS,C0018358
C3886731,INHIBITS,C0028128
C0132512,INHIBITS,C1097411
C0025746,TREATS,C0086439
C0025746,TREATS,C0019348
C0025746,TREATS,C0023869
C3709933,TREATS,C0025637
C0025746,TREATS,C0030705
C0025746,TREATS,C0032343
C0025746,TREATS,C0025914
C0025746,TREATS,C2960008
C0025760,TREATS,C0333355
C0025810,INHIBITS,C0114838
C0025810,STIMULATES,C0013030
C0025810,TREATS,C0001675
C0025810,TREATS,C0008059
C0025810,TREATS,C0011581
C4045501,TREATS,C0015672
C0025810,TREATS,C0027404
C0025810,TREATS,C0337680
C0024808,TREATS,C0034693
C0540623,TREATS,C0041671
C0025810,TREATS,C0021289
C0025810,TREATS,C0870221
C0025810,TREATS,C1263846
C4317155,TREATS,C1457887
C0025815,TREATS,C0001403
C5139749,TREATS,C0001623
C0025815,TREATS,C0007462
C0025815,TREATS,C0002880
C0025815,TREATS,C0751530
C0025815,TREATS,C0003868
C1565316,TREATS,C0003872
C0025815,TREATS,C0013384
C0025815,TREATS,C0037280
C0290883,TREATS,C0004364
C0025815,TREATS,C0005138
C0025815,TREATS,C0006114
C0025815,TREATS,C0006118
C0025815,TREATS,C0040034
C0025815,TREATS,C0008059
C0025815,TREATS,C0009324
C5233985,TREATS,C0010346
C0025815,TREATS,C0011606
C0031962,TREATS,C0011608
C0025815,TREATS,C1504336
C0025815,TREATS,C0011616
C0025815,TREATS,C0012634
C1881339,TREATS,C0014488
C0025815,TREATS,C1739363
C0025815,TREATS,C0015230
C0025815,TREATS,C0015397
C0025815,TREATS,C1563054
C0025815,TREATS,C0018939
C0025815,TREATS,C0019829
C0020352,TREATS,C0020437
C0025815,TREATS,C2585653
C0025815,TREATS,C0023968
C0025815,TREATS,C0040262
C0025815,TREATS,C0023418
C0025815,TREATS,C0012546
C0025815,TREATS,C0024138
C0025815,TREATS,C0024141
C0025815,TREATS,C0037286
C0025815,TREATS,C0024305
C0025815,TREATS,C0026769
C0025815,TREATS,C0034713
C0025815,TREATS,C0026857
C0245531,TREATS,C0026948
C0025815,TREATS,C0027726
C0025815,TREATS,C0027854
C0025815,TREATS,C0030705
C0163055,TREATS,C0030807
C0032911,TREATS,C0033775
C0025815,TREATS,C0033777
C0025815,TREATS,C0033860
C0025815,TREATS,C0034693
C0025815,TREATS,C0035435
C4719543,TREATS,C0035439
C0025815,TREATS,C0036202
C0025815,TREATS,C3665358
C0025815,TREATS,C0036830
C0008318,TREATS,C0037274
C0025815,TREATS,C0037929
C0025815,TREATS,C1536085
C0025815,TREATS,C0039103
C5234596,TREATS,C0039503
C0025815,TREATS,C0039520
C0025815,TREATS,C0040147
C0025815,TREATS,C0040896
C0025815,TREATS,C0041321
C0025815,TREATS,C0041327
C0025815,TREATS,C0520676
C0025815,TREATS,C0079773
C0025815,TREATS,C0085074
C0025815,TREATS,C0149911
C0025815,TREATS,C0149922
C0025815,TREATS,C0151467
C0961781,TREATS,C0154301
C0038666,TREATS,C0242459
C0025815,TREATS,C0345468
C0025815,TREATS,C0349790
C0036442,TREATS,C0405580
C0025815,TREATS,C0019156
C0025815,TREATS,C0406326
C0025815,TREATS,C1142550
C0025815,TREATS,C0852283
C0008174,TREATS,C0878589
C0025815,TREATS,C0022679
C0025815,TREATS,C1457887
C0025815,TREATS,C1761609
C0025815,TREATS,C2607914
C0025815,TREATS,C2894027
C0025815,TREATS,C3495559
C0025815,TREATS,C0233494
C0025826,TREATS,C0020619
C0025826,TREATS,C0034012
C0025826,TREATS,C0009768
C0025826,TREATS,C0242350
C0025826,TREATS,C0342527
C0002334,TREATS,C0600142
C0025826,TREATS,C1458155
C0026259,TREATS,C1562029
C0376560,INTERACTS_WITH,C0012854
C0025831,INTERACTS_WITH,C0596922
C0025840,TREATS,C1719906
C2698647,TREATS,C0917801
C0006949,INHIBITS,C0036751
C0032334,INTERACTS_WITH,C0036751
C0025842,TREATS,C0034693
C0057558,TREATS,C0042376
C0025853,PREVENTS,C0027497
C0028017,PREVENTS,C0042963
