SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0016366,TREATS,C0342527
C0016366,TREATS,C0699893
C0795649,TREATS,C1562029
C0016366,TREATS,C2936781
C0016367,TREATS,C0011570
C0016367,TREATS,C0748064
C0016367,TREATS,C0036341
C0016368,TREATS,C0030705
C0056598,TREATS,C0033975
C0016368,TREATS,C0013362
C0016369,TREATS,C0037274
C0016374,TREATS,C0011615
C0016374,TREATS,C0006444
C0016374,TREATS,C0342543
C0016374,TREATS,C0015456
C0016374,TREATS,C0016509
C0003144,TREATS,C0018567
C0016374,TREATS,C0021368
C0016374,TREATS,C0023219
C0016374,TREATS,C0024138
C0016374,TREATS,C0033775
C0016374,TREATS,C0033377
C0016374,TREATS,C0036508
C0016374,TREATS,C0079773
C0016374,TREATS,C0085074
C0021186,TREATS,C0149922
C0016374,TREATS,C0406317
C0016374,TREATS,C0406326
C0016375,TREATS,C0021603
C0016375,TREATS,C0917801
C0016377,TREATS,C1274323
C0771375,TREATS,C0021368
C0016377,TREATS,C0026205
C0016377,TREATS,C0029408
C0016377,TREATS,C0030705
C0016377,TREATS,C0034693
C0016377,TREATS,C0271051
C0016383,TREATS,C0036341
C0016384,INHIBITS,C0061256
C0002144,INHIBITS,C0034786|367
C0016384,TREATS,C0019572
C0937895,TREATS,C0030705
C0016384,TREATS,C0023481
C0016384,TREATS,C0034693
C0016384,TREATS,C0376358
C0016388,TREATS,C0035528
C0016410,INHIBITS,C0019878
C0016410,INTERACTS_WITH,C0060615
C0016410,PREVENTS,C0000768
C0016410,PREVENTS,C0027794
C3535694,TREATS,C0002888
C0016410,TREATS,C0008059
C0016410,TREATS,C0040028
C0016410,TREATS,C0026809
C0016410,TREATS,C0030705
C2949506,TREATS,C0033011
C0663733,TREATS,C0034693
C0034239,TREATS,C0043210
C0013547,TREATS,C0151482
C0700556,TREATS,C0162316
C0016410,TREATS,C0598608
C0982443,TREATS,C0687148
C0016410,TREATS,C0030767
C1950681,TREATS,C1510471
C0016410,TREATS,C1623040
C0006233,INHIBITS,C0039667|1719
C0016411,INHIBITS,C0040085
C0016419,TREATS,C0006826
C0016419,TREATS,C0011847
C0016419,TREATS,C0012634
C0016419,TREATS,C0041364
C0016419,TREATS,C2936290
C0016419,TREATS,C0030193
C0016419,TREATS,C0038160
C0016470,COEXISTS_WITH,C0011615
C0016522,COEXISTS_WITH,C0026269
C0184304,TREATS,C0030705
C0016533,USES,C0725865
C0016564,COEXISTS_WITH,C0030415
C4726687,COEXISTS_WITH,C0043047
C0016564,TREATS,C0020517
C0016564,TREATS,C0021400
C0016564,TREATS,C3665596
C0021234,COEXISTS_WITH,C0001963
C1742831,COEXISTS_WITH,C0043047
C0016576,COEXISTS_WITH,C0909265
C0016601,AUGMENTS,C0007634
C0016601,AUGMENTS,C1325889
C0016601,AUGMENTS,C0872079
C0009148,AUGMENTS,C0243102
C0016601,AUGMENTS,C0017715
C0016601,INTERACTS_WITH,C0001455
C0016601,INTERACTS_WITH,C0001492
C0016601,STIMULATES,C0001455
C0016601,STIMULATES,C0001492
C0016601,STIMULATES,C0033602
C0008387,STIMULATES,C0014442
C0016601,STIMULATES,C0033308
C0016601,TREATS,C0034693
C0016610,TREATS,C0014836
C0016610,TREATS,C0021311
C0016610,TREATS,C0022729
C0016610,TREATS,C0030705
C0060578,TREATS,C0033700
C0016610,TREATS,C0042029
C0016610,TREATS,C0085394
C0016610,TREATS,C0085426
C0016610,TREATS,C0346161
C0016639,USES,C0008599
C0016640,USES,C0001002
C0016640,USES,C5763102
C0016640,USES,C0002620
C0016640,USES,C0003818
C0201709,USES,C0007017
C0016640,USES,C0008550
C1512655,USES,C0008559
C0016640,USES,C0008562
C0016640,USES,C0008565
C0016640,USES,C0012256
C0016640,USES,C0013879
C0019635,USES,C0022262
C0016640,USES,C0023820
C0016640,USES,C0028162
C0016640,USES,C0030061
C0016640,USES,C0032483
C0016640,USES,C0034618
C0016640,USES,C0457555
C0016640,USES,C0037638
C0016640,USES,C0038780
C0016640,USES,C0302614
C0872232,USES,C0302918
C0016640,USES,C0544357
C0016640,USES,C0684296
C0016640,USES,C0282665
C0016641,TREATS,C0030705
C0016641,USES,C0005971
C0016641,USES,C0445402
C0016641,USES,C3874069
C0184906,USES,C1139930
C0190932,PREVENTS,C0009566
C0016642,PREVENTS,C0016658
C0016642,TREATS,C0001675
C0016642,TREATS,C0001588
C0016642,TREATS,C0008059
C0016642,TREATS,C0009566
C0016642,TREATS,C0272753
C0016642,TREATS,C0034693
C2930473,TREATS,C0015802
C0016642,TREATS,C0015806
C0016642,TREATS,C0340257
C0016642,TREATS,C0016659
C0016642,TREATS,C0016662
C0016642,TREATS,C0019557
C0016642,TREATS,C0020162
C0016642,TREATS,C0024692
C0016642,TREATS,C0030705
C0950525,TREATS,C0033785
C5856634,TREATS,C0034628
C0016642,TREATS,C0037006
C1883521,TREATS,C0040185
C0016642,TREATS,C0041296
C3698057,TREATS,C0043210
C0026652,TREATS,C0149531
C1273550,TREATS,C0159658
C0016642,TREATS,C0159877
C3649547,TREATS,C0162385
C0042362,TREATS,C0162387
C0016642,TREATS,C0175677
C0016642,TREATS,C0262489
C0016642,TREATS,C0281772
C1948034,TREATS,C0332715
C0016642,TREATS,C0332761
C0016642,TREATS,C0347804
C4727495,TREATS,C0435895
C0194820,TREATS,C0476171
C0016642,TREATS,C0559876
C0016642,TREATS,C0585059
C0016642,TREATS,C0238218
C0016642,USES,C0281945
C0016642,USES,C0005975
C0016642,USES,C0005978
C0016642,USES,C0441281
C0016642,USES,C0725893
C0016642,USES,C0181909
C0016642,USES,C0301559
C0016642,USES,C0336581
C0016642,USES,C1139930
C0016642,USES,C1432728|51744
C0016642,USES,C1961768
C0006434,COEXISTS_WITH,C0009566
C0016658,COEXISTS_WITH,C3280020
C0016658,COEXISTS_WITH,C0011854
C0016658,COEXISTS_WITH,C0011860
C0016658,COEXISTS_WITH,C0012634
C0016658,COEXISTS_WITH,C0012691
C0016658,COEXISTS_WITH,C0022661
C0016658,COEXISTS_WITH,C0029434
C0016658,COEXISTS_WITH,C3495801
C0016658,COEXISTS_WITH,C0038013
C0019557,COEXISTS_WITH,C0043251
C0016658,COEXISTS_WITH,C0080179
C0016658,COEXISTS_WITH,C0175677
C0016693,ASSOCIATED_WITH,C0012634
C0016693,ASSOCIATED_WITH,C0035126
C0016693,ASSOCIATED_WITH,C0175677
C0016693,ASSOCIATED_WITH,C0242606
C0016693,ASSOCIATED_WITH,C0600688
C0016693,ASSOCIATED_WITH,C0699748
C0016693,AUGMENTS,C0023775
C0016693,DISRUPTS,C0023775
C0016693,INHIBITS,C0003402
C0016693,INTERACTS_WITH,C0003402
C0006675,INTERACTS_WITH,C0012854
C0016693,INTERACTS_WITH,C0028910
C0016693,INTERACTS_WITH,C0033684
C0016712,TREATS,C0026809
C0016712,TREATS,C0034493
C0016745,COEXISTS_WITH,C0017725
C0016745,COEXISTS_WITH,C0043047
C0002525,INTERACTS_WITH,C0017725
C0016745,STIMULATES,C0041004
C0016745,TREATS,C0026809
C0016745,TREATS,C0030705
C0016745,TREATS,C0034693
C0016778,TREATS,C0024623
C0016778,TREATS,C0337680
C0016815,COEXISTS_WITH,C3714584
C0016832,INTERACTS_WITH,C0004611
C0004037,INTERACTS_WITH,C0021585
C0004037,INTERACTS_WITH,C0027581
C0016832,INTERACTS_WITH,C0029235
C0016832,INTERACTS_WITH,C0445623
C0006837,INTERACTS_WITH,C0599840
C0016832,INTERACTS_WITH,C0003062
C0016855,TREATS,C0008354
C0016855,TREATS,C0011991
C0016855,TREATS,C0014335
C0016855,TREATS,C0014836
C0016855,TREATS,C0043121
C0016855,TREATS,C0033700
C0016855,TREATS,C0036118
C0016855,TREATS,C0038160
C2698682,TREATS,C0079488
C0016855,TREATS,C1527298
C0027358,AUGMENTS,C0012797
C0016860,AUGMENTS,C0027477
C0016860,AUGMENTS,C0221102
C0016860,TREATS,C0003962
C0016860,TREATS,C0012984
C0027353,TREATS,C0013604
C0016860,TREATS,C0018801
C5698589,TREATS,C0018802
C0016860,TREATS,C0275586
C1122338,TREATS,C0021270
C0026088,TREATS,C0022660
C0016860,TREATS,C0022661
C0016860,TREATS,C0023890
C0016860,TREATS,C0027726
C0016860,TREATS,C0030705
C0016860,TREATS,C0034063
C0016860,TREATS,C0034693
C0016860,TREATS,C0272412
C0016860,TREATS,C0581377
C0016875,TREATS,C0001144
C1318898,TREATS,C0001261
C0016875,TREATS,C0003175
C0016875,TREATS,C0003177
C0056519,TREATS,C0004626
C0074027,TREATS,C0004771
C0071324,TREATS,C0005743
C0016875,TREATS,C0006060
C0016875,TREATS,C0006181
C0016875,TREATS,C0006277
C0016875,TREATS,C0853897
C1567753,TREATS,C0007947
C0016875,TREATS,C0008149
C0624744,TREATS,C0008311
C0016875,TREATS,C1292758
C4059114,TREATS,C0009766
C0016875,TREATS,C0009768
C0016875,TREATS,C0010032
C0016875,TREATS,C0010930
C0076456,TREATS,C0014347
C0016875,TREATS,C0018418
C0016875,TREATS,C2973725
C0527189,TREATS,C0016867
C2266932,TREATS,C0018081
C0016875,TREATS,C0018190
C0016875,TREATS,C0022573
C3887607,TREATS,C0023860
C0016875,TREATS,C0024286
C0016875,TREATS,C0029291
C0016875,TREATS,C0030578
C0206999,TREATS,C0030705
C0016875,TREATS,C0043065
C0016875,TREATS,C0031350
C0016875,TREATS,C0153579
C0016875,TREATS,C0026848
C0007077,TREATS,C0032302
C0016875,TREATS,C0442867
C0016875,TREATS,C0034362
C0016875,TREATS,C0016665
C0016875,TREATS,C0035468
C0387288,TREATS,C0035585
C0016875,TREATS,C0035597
C0016875,TREATS,C0035793
C0016875,TREATS,C0035854
C2726663,TREATS,C0036472
C0016875,TREATS,C0037199
C0016875,TREATS,C0242231
C0016875,TREATS,C0019154
C0016875,TREATS,C0039128
C0016875,TREATS,C0040592
C0016875,TREATS,C0041351
C0016875,TREATS,C0041472
C0016875,TREATS,C0041473
C0003158,TREATS,C0042029
C0016875,TREATS,C0042164
C0016875,TREATS,C0042165
C0016875,TREATS,C0043388
C0016875,TREATS,C0085394
C0016875,TREATS,C0085437
C0016875,TREATS,C0031485
C0016875,TREATS,C0149966
C0016875,TREATS,C1540912
C3536926,TREATS,C0152973
C0016875,TREATS,C1168250
C0003304,TREATS,C0153195
C0016875,TREATS,C0153196
C0016875,TREATS,C0155860
C0016875,TREATS,C0155866
C0016875,TREATS,C0521515
C4704728,TREATS,C0162627
C0016875,TREATS,C2267227
C0172827,TREATS,C0275556
C0016875,TREATS,C0275652
C0012471,TREATS,C0275665
C0016875,TREATS,C0276075
C0016875,TREATS,C0276088
C0008362,TREATS,C0276089
C0016875,TREATS,C0026707
C0016875,TREATS,C0017154
C0016875,TREATS,C0340354
C0016875,TREATS,C0341503
C0016875,TREATS,C0027873
C0016875,TREATS,C0456103
C0016875,TREATS,C0456107
C0876769,TREATS,C0549398
C0016875,TREATS,C0577690
C0016875,TREATS,C0577708
C0060203,TREATS,C0684256
C1451502,TREATS,C0729524
C0016875,TREATS,C0729586
C0016875,TREATS,C0729587
C0016875,TREATS,C0220989
C0016875,TREATS,C0220987
C0016875,TREATS,C1112209
C0016875,TREATS,C1112709
C0600190,TREATS,C1260917
C0016875,TREATS,C1275687
C1520007,TREATS,C1318973
C0016875,TREATS,C1997322
C0016875,TREATS,C0267436
C0016875,TREATS,C2242472
C0016875,TREATS,C0340569
C0016875,TREATS,C3163829
C0016875,TREATS,C4076057
C0016904,ASSOCIATED_WITH,C0014544
C0016904,ASSOCIATED_WITH,C0036341
C0016904,AUGMENTS,C0035203
C1415347|2969,DISRUPTS,C0007634
C0016904,DISRUPTS,C0027882
C0016904,DISRUPTS,C0243144
C0016904,DISRUPTS,C0598501
C0016904,INHIBITS,C0002543
C0016904,INHIBITS,C0064987
C4529301,INTERACTS_WITH,C0001962
C0016904,INTERACTS_WITH,C5816470
C0001924|213,INTERACTS_WITH,C0005064
C0016904,INTERACTS_WITH,C4086001
C0016904,INTERACTS_WITH,C0008203
C0016904,INTERACTS_WITH,C0304311
C0016904,INTERACTS_WITH,C0013227
C0016904,INTERACTS_WITH,C1179517
C0041249,INTERACTS_WITH,C0027908
C0016904,INTERACTS_WITH,C0206518
C0016904,INTERACTS_WITH,C0072249|5972
C0016904,INTERACTS_WITH,C0377349
C0123707,INTERACTS_WITH,C0597357
C0016904,PRODUCES,C0014442
C0016904,PRODUCES,C0243045
C0016904,STIMULATES,C0007634
C0016904,STIMULATES,C0020746
C0016904,STIMULATES,C0027882
C0055633,STIMULATES,C0055363
C0016904,STIMULATES,C0002240
C0016904,STIMULATES,C0597357
C0016904,TREATS,C0039011
C0016904,TREATS,C0748064
C0016904,TREATS,C0034693
C0016911,ASSOCIATED_WITH,C0016059
C0016911,AUGMENTS,C0221198
C0016911,TREATS,C0030705
C0016928,COEXISTS_WITH,C0007789
C0016928,COEXISTS_WITH,C0039131
C0016928,COEXISTS_WITH,C0155749
C0016943,AUGMENTS,C0005847
C0016945,AUGMENTS,C0001811
C0016945,COEXISTS_WITH,C0017725
C0016945,COEXISTS_WITH,C0032594
C0012968,INTERACTS_WITH,C0014442
C0016945,INTERACTS_WITH,C0017725
C0016945,INTERACTS_WITH,C0033371|5617
C0016967,INHIBITS,C0001044
C0016967,TREATS,C0002395
C0016967,TREATS,C0030705
C0016979,DISRUPTS,C0018270
C0016980,TREATS,C0844266
C0016986,TREATS,C0003811
C0016986,TREATS,C0030705
C0017004,TREATS,C0030705
C0017004,USES,C0180392
C0017004,USES,C0454169
C0017040,INTERACTS_WITH,C0017817
C0017066,PREVENTS,C0577708
C0017066,PREVENTS,C0012634
C0017066,TREATS,C0008059
C0017066,TREATS,C0010823
C0017066,TREATS,C0010825
C0017066,TREATS,C0012634
C0017066,TREATS,C1608973
C5139793,TREATS,C0026809
C0017066,TREATS,C0027651
C0017066,TREATS,C0030590
C0017066,TREATS,C0030705
C0017066,TREATS,C0162526
C0017066,TREATS,C0520767
C0028621,TREATS,C0376387
C0317592,ASSOCIATED_WITH,C0085166
C0017108,USES,C0028128
C0014020,INTERACTS_WITH,C0025617
C0017110,INTERACTS_WITH,C0043047
C0017110,INTERACTS_WITH,C0303231
C0558380,TREATS,C0001418
C0398305,TREATS,C0001675
C0195386,TREATS,C0006826
C0017118,TREATS,C0014170
C0741152,TREATS,C0009566
C0017118,TREATS,C0011847
C0017118,TREATS,C2237660
C1882461,TREATS,C0012634
C0017118,TREATS,C0013295
C0017118,TREATS,C0242488
C0524689,TREATS,C0024623
C0176217,TREATS,C0026809
C0017118,TREATS,C0027651
C0017118,TREATS,C0028754
C0017118,TREATS,C0028756
C0017118,TREATS,C0030705
C0017118,TREATS,C0030920
C0017118,TREATS,C0034693
C0017118,TREATS,C0041582
C0242970,TREATS,C0043096
C0017118,TREATS,C0034961
C0017118,TREATS,C0001588
C0017118,TREATS,C0278497
C0017118,TREATS,C0278701
C0017118,TREATS,C0031511
C0849355,TREATS,C0677984
C0017118,TREATS,C0206754
C0017118,TREATS,C0870602
C0017118,TREATS,C0854867
C0017118,TREATS,C1262477
C0017118,TREATS,C4761226
C0017118,USES,C0183336
C0522536,TREATS,C0011860
C1300200,TREATS,C0028754
C0017125,TREATS,C0028756
C0017125,TREATS,C0748064
C0017132,AUGMENTS,C1256369
C0017132,TREATS,C0275842
C0017132,TREATS,C5239544
C0017134,TREATS,C0030705
C0017152,ASSOCIATED_WITH,C0079488
C0017152,COEXISTS_WITH,C0079487
C0017164,TREATS,C0030705
C0017164,TREATS,C0034194
C0017168,ASSOCIATED_WITH,C0079488
C0017168,COEXISTS_WITH,C0004096
C0017168,COEXISTS_WITH,C0004763
C0017168,COEXISTS_WITH,C0012634
C0017168,COEXISTS_WITH,C0409952
C0017168,COEXISTS_WITH,C1457887
C0017193,TREATS,C0028754
C0017193,TREATS,C0028756
C0017193,TREATS,C0030705
C0017193,USES,C0183336
C0017196,TREATS,C0008059
C0017196,TREATS,C0030705
C0017196,USES,C0813036
C0206755,USES,C0001771
C0855279,USES,C0020960
C0030944,USES,C0032936
C0017237,COEXISTS_WITH,C0359299
C0017243,INTERACTS_WITH,C0164503
C0016986,TREATS,C0020443
C0017245,TREATS,C0035585
C0017245,TREATS,C0020557
C0892282,TREATS,C0030705
C0017245,TREATS,C1956346
C0017258,COEXISTS_WITH,C0017428
C0017261,ASSOCIATED_WITH,C0015219
C0017261,COEXISTS_WITH,C0015219
C0017262,ASSOCIATED_WITH,C1515670
C0017262,ASSOCIATED_WITH,C0376452
C0017262,COEXISTS_WITH,C0950151
C0017262,COEXISTS_WITH,C0007586
C0017262,COEXISTS_WITH,C0007613
C0017262,COEXISTS_WITH,C0013936
C0017262,COEXISTS_WITH,C0871276
C0017262,COEXISTS_WITH,C0025519
C0017262,COEXISTS_WITH,C0032961
C0017262,COEXISTS_WITH,C0024426
C0017262,COEXISTS_WITH,C0043240
C0017262,COEXISTS_WITH,C0162638
C0162735,COEXISTS_WITH,C0596290
C0017263,COEXISTS_WITH,C0029965
C0017278,INTERACTS_WITH,C0007634
C0017296,TREATS,C0001175
C0412775,TREATS,C0002395
C0017296,TREATS,C0002736
C0195623,TREATS,C0002895
C0017296,TREATS,C0238080
C0017296,TREATS,C0004364
C0017296,TREATS,C0005283
C0017296,TREATS,C0005684
C0017296,TREATS,C0006118
C0017296,TREATS,C0006142
C0017296,TREATS,C0006826
C0017296,TREATS,C0007222
C0017296,TREATS,C0008059
C0017296,TREATS,C0008533
C0017296,TREATS,C0010674
C0017296,TREATS,C0011847
C0038640,TREATS,C0011854
C0017296,TREATS,C0012634
C0017296,TREATS,C0939793
C0017296,TREATS,C0006277
C0017296,TREATS,C0024121
C0017296,TREATS,C0017638
C0399713,TREATS,C0017921
C0017296,TREATS,C0039131
C0017296,TREATS,C0018801
C0017296,TREATS,C0018939
C0204592,TREATS,C0019045
C0017296,TREATS,C0019069
C0017296,TREATS,C0019204
C0017296,TREATS,C0019247
C0017296,TREATS,C0019693
C0017296,TREATS,C0021562
C0017296,TREATS,C0020538
C0017296,TREATS,C0022658
C0017296,TREATS,C0023895
C0017296,TREATS,C0024115
C0204861,TREATS,C0024623
C0017296,TREATS,C0025202
C1511519,TREATS,C0025914
C0017296,TREATS,C0018019
C0017296,TREATS,C0026847
C0017296,TREATS,C0026850
C0017296,TREATS,C0027361
C0017296,TREATS,C0027651
C0017296,TREATS,C0027765
C0017296,TREATS,C0029408
C0017296,TREATS,C0854778
C0017296,TREATS,C0030567
C0017296,TREATS,C0030705
C0017296,TREATS,C0699762
C0017296,TREATS,C0035304
C0017296,TREATS,C0275518
C0017296,TREATS,C0035334
C0017296,TREATS,C1274469
C0010408,TREATS,C0043194
C0017296,TREATS,C0085078
C1879505,TREATS,C0085096
C0186657,TREATS,C0085110
C0017296,TREATS,C0086418
C0017296,TREATS,C0003493
C0017296,TREATS,C0235974
C0017296,TREATS,C0034088
C0017296,TREATS,C0242379
C0399839,TREATS,C0333186
C0017296,TREATS,C0339527
C0332855,TREATS,C0376358
C0017296,TREATS,C0398686
C0017296,TREATS,C0032285
C0017296,TREATS,C0555198
C0403319,TREATS,C0599883
C0017296,TREATS,C3874358
C0279023,TREATS,C0684275
C1274136,TREATS,C0917796
C0017296,TREATS,C2986594
C0017296,USES,C1366561|941
C0017296,USES,C0021641|3630
C0017296,USES,C0021665
C0017296,USES,C0023828
C0017296,USES,C0026336
C0017296,USES,C0217250
C0017296,USES,C0299583|3952
C0017296,USES,C0534628
C0017296,USES,C0596087
C0017296,USES,C0677806
C0017296,USES,C1412056|17
C0017296,USES,C1518390
C0017296,USES,C1520007
C0017296,USES,C4709333
C0017313,TREATS,C0858354
C0017313,USES,C2700331
C0017319,TREATS,C0030705
C0017337,ASSOCIATED_WITH,C0001418
C0017337,ASSOCIATED_WITH,C0001430
C0017337,ASSOCIATED_WITH,C0002949
C0039676,ASSOCIATED_WITH,C0001807
C0000530|51592,ASSOCIATED_WITH,C0001973
C0064194,ASSOCIATED_WITH,C0002395
C1336644|8795,ASSOCIATED_WITH,C0002736
C1825498|10533,ASSOCIATED_WITH,C0003850
C0017337,ASSOCIATED_WITH,C0003873
C0017337,ASSOCIATED_WITH,C0004096
C0017337,ASSOCIATED_WITH,C0264184
C0017337,ASSOCIATED_WITH,C0004153
C0017337,ASSOCIATED_WITH,C0004238
C0017337,ASSOCIATED_WITH,C0004352
C0017337,ASSOCIATED_WITH,C0004364
C0017337,ASSOCIATED_WITH,C0004936
C0017337,ASSOCIATED_WITH,C0005586
C0054594,ASSOCIATED_WITH,C0005684
C0017337,ASSOCIATED_WITH,C0006142
C0017337,ASSOCIATED_WITH,C0006826
C0017337,ASSOCIATED_WITH,C0007099
C0017337,ASSOCIATED_WITH,C0007102
C0017337,ASSOCIATED_WITH,C0854866
C0017337,ASSOCIATED_WITH,C0007115
C0017337,ASSOCIATED_WITH,C0346390
C0017337,ASSOCIATED_WITH,C0007134
C1335654|861,ASSOCIATED_WITH,C0007137
C0017337,ASSOCIATED_WITH,C0007193
C0017337,ASSOCIATED_WITH,C0007194
C0017337,ASSOCIATED_WITH,C0031090
C0017337,ASSOCIATED_WITH,C0206734
C0017337,ASSOCIATED_WITH,C0042870
C0751608,ASSOCIATED_WITH,C0007959
C0006685,ASSOCIATED_WITH,C0009324
C0017337,ASSOCIATED_WITH,C0009402
C0017337,ASSOCIATED_WITH,C0010054
C0024284,ASSOCIATED_WITH,C0010346
C1709820|6098,ASSOCIATED_WITH,C0010674
C0017337,ASSOCIATED_WITH,C0011053
C0017337,ASSOCIATED_WITH,C0011581
C0017337,ASSOCIATED_WITH,C0011615
C0059285,ASSOCIATED_WITH,C0011847
C0017337,ASSOCIATED_WITH,C0011854
C0017337,ASSOCIATED_WITH,C0085396
C0017337,ASSOCIATED_WITH,C0011881
C0017337,ASSOCIATED_WITH,C0012634
C0017337,ASSOCIATED_WITH,C0012860
C0017337,ASSOCIATED_WITH,C0013080
C0017337,ASSOCIATED_WITH,C0035793
C0017337,ASSOCIATED_WITH,C0014544
C0017337,ASSOCIATED_WITH,C0016167
C0017337,ASSOCIATED_WITH,C0016059
C1414313|1956,ASSOCIATED_WITH,C0017601
C0017337,ASSOCIATED_WITH,C0349530
C0017337,ASSOCIATED_WITH,C0017638
C0017337,ASSOCIATED_WITH,C0018799
C0288263,ASSOCIATED_WITH,C0018801
C0061465,ASSOCIATED_WITH,C0019204
C0017337,ASSOCIATED_WITH,C0019247
C0017337,ASSOCIATED_WITH,C0020517
C0017337,ASSOCIATED_WITH,C0020538
C0017337,ASSOCIATED_WITH,C0020564
C0017337,ASSOCIATED_WITH,C0021311
C0017337,ASSOCIATED_WITH,C4543165
C0139578,ASSOCIATED_WITH,C0021368
C0017337,ASSOCIATED_WITH,C0155866
C0017337,ASSOCIATED_WITH,C0021655
C0017337,ASSOCIATED_WITH,C0022658
C0017337,ASSOCIATED_WITH,C0023418
C0017337,ASSOCIATED_WITH,C0023443
C0017337,ASSOCIATED_WITH,C1263722
C0017337,ASSOCIATED_WITH,C0023467
C0017337,ASSOCIATED_WITH,C3874358
C0040060,ASSOCIATED_WITH,C0024141
C1709820|6098,ASSOCIATED_WITH,C0024299
C0017337,ASSOCIATED_WITH,C0024623
C0017337,ASSOCIATED_WITH,C0024899
C0017337,ASSOCIATED_WITH,C0025517
C0017337,ASSOCIATED_WITH,C0026764
C0017337,ASSOCIATED_WITH,C0026769
C0017337,ASSOCIATED_WITH,C0026848
C0017337,ASSOCIATED_WITH,C0026986
C0017337,ASSOCIATED_WITH,C0279999
C0017337,ASSOCIATED_WITH,C1997351
C0017337,ASSOCIATED_WITH,C0027627
C0017337,ASSOCIATED_WITH,C0027651
C0017337,ASSOCIATED_WITH,C0027708
C1533585,ASSOCIATED_WITH,C0027746
C0051334,ASSOCIATED_WITH,C0027765
C0017337,ASSOCIATED_WITH,C0027819
C0017337,ASSOCIATED_WITH,C0028754
C0017337,ASSOCIATED_WITH,C0023646
C0017337,ASSOCIATED_WITH,C0206586
C0017337,ASSOCIATED_WITH,C0029463
C0017337,ASSOCIATED_WITH,C0027831
C0017337,ASSOCIATED_WITH,C0151827
C0017337,ASSOCIATED_WITH,C0030567
C0033164,ASSOCIATED_WITH,C0031099
C0024284,ASSOCIATED_WITH,C0032460
C0017337,ASSOCIATED_WITH,C0751530
C1539479|89885,ASSOCIATED_WITH,C0033860
C0017337,ASSOCIATED_WITH,C0035334
C0017337,ASSOCIATED_WITH,C0036341
C0017337,ASSOCIATED_WITH,C0036690
C0017337,ASSOCIATED_WITH,C0349217
C0919437,ASSOCIATED_WITH,C0038454
C0017337,ASSOCIATED_WITH,C0039082
C1335623|8737,ASSOCIATED_WITH,C0040715
C0017337,ASSOCIATED_WITH,C0041696
C0003343,ASSOCIATED_WITH,C0042769
C0017337,ASSOCIATED_WITH,C0079744
C0017801,ASSOCIATED_WITH,C0085281
C0017337,ASSOCIATED_WITH,C0271093
C0215474|3702|6581,ASSOCIATED_WITH,C0085669
C1706779,ASSOCIATED_WITH,C0175677
C0017337,ASSOCIATED_WITH,C0812413
C0017337,ASSOCIATED_WITH,C0235974
C0017337,ASSOCIATED_WITH,C0238301
C0017337,ASSOCIATED_WITH,C0410698
C0017337,ASSOCIATED_WITH,C0242184
C0017337,ASSOCIATED_WITH,C0242379
C0017337,ASSOCIATED_WITH,C0242383
C0017337,ASSOCIATED_WITH,C0242606
C0017337,ASSOCIATED_WITH,C1881154
C0017337,ASSOCIATED_WITH,C0277785
C0017337,ASSOCIATED_WITH,C0279626
C0017337,ASSOCIATED_WITH,C0022603
C0017337,ASSOCIATED_WITH,C0280100
C0017337,ASSOCIATED_WITH,C0332448
C0017337,ASSOCIATED_WITH,C0027960
C0017337,ASSOCIATED_WITH,C0376545
C0017337,ASSOCIATED_WITH,C0400966
C0017337,ASSOCIATED_WITH,C0494463
C0017337,ASSOCIATED_WITH,C0600104
C0017337,ASSOCIATED_WITH,C0524528
C0017337,ASSOCIATED_WITH,C0524851
C0017337,ASSOCIATED_WITH,C0596263
C0017337,ASSOCIATED_WITH,C0596402
C0017337,ASSOCIATED_WITH,C0008625
C0017337,ASSOCIATED_WITH,C0598766
C0376571|672,ASSOCIATED_WITH,C0598934
C0017337,ASSOCIATED_WITH,C0600688
C0017337,ASSOCIATED_WITH,C0677930
C0017337,ASSOCIATED_WITH,C0678222
C0017337,ASSOCIATED_WITH,C0686619
C0017337,ASSOCIATED_WITH,C0699748
C0017337,ASSOCIATED_WITH,C0858952
C0017337,ASSOCIATED_WITH,C0878544
C0017337,ASSOCIATED_WITH,C0543478
C0017337,ASSOCIATED_WITH,C0013990
C0017337,ASSOCIATED_WITH,C0345904
C0017337,ASSOCIATED_WITH,C0398650
C0017337,ASSOCIATED_WITH,C1155265
C0017337,ASSOCIATED_WITH,C1155266
C0017337,ASSOCIATED_WITH,C1263846
C0017337,ASSOCIATED_WITH,C1269683
C0751608,ASSOCIATED_WITH,C1326912
C0017337,ASSOCIATED_WITH,C1333600
C0017337,ASSOCIATED_WITH,C1335302
C0060637,ASSOCIATED_WITH,C1383860
C0017337,ASSOCIATED_WITH,C1384666
C0017337,ASSOCIATED_WITH,C1442161
C0084378,ASSOCIATED_WITH,C1457887
C0017337,ASSOCIATED_WITH,C0740344
C0017337,ASSOCIATED_WITH,C1510586
C0017337,ASSOCIATED_WITH,C1527249
C0017376,ASSOCIATED_WITH,C1535926
C0017337,ASSOCIATED_WITH,C2239176
C0017337,ASSOCIATED_WITH,C2939419
C0070829,ASSOCIATED_WITH,C3178870
C0017337,ASSOCIATED_WITH,C3539878
C0017337,ASSOCIATED_WITH,C1512441
C0017337,ASSOCIATED_WITH,C5203670
C0017337,AUGMENTS,C0007620
